worker_id,gender,english_first_language,age_group,education,mean_toxicity_score
1271,male,0,18-30,bachelors,-0.11347517730496454
4268,male,0,18-30,hs,0.6679841897233202
2285,male,0,18-30,bachelors,0.24941176470588236
4093,female,0,18-30,bachelors,0.3333333333333333
3119,female,0,18-30,hs,-0.04830917874396135
3989,female,0,18-30,bachelors,-0.11162790697674418
3358,male,0,18-30,some,-0.26666666666666666
3362,male,0,18-30,masters,0.7043269230769231
2575,male,0,18-30,bachelors,0.9217877094972067
4185,male,0,Under 18,masters,-0.1564625850340136
4159,male,1,30-45,bachelors,0.15529411764705883
3800,male,0,18-30,hs,0.011904761904761904
3414,female,0,18-30,bachelors,-0.24056603773584906
2327,male,0,Under 18,hs,-0.09747292418772563
2126,male,1,30-45,masters,0.34988179669030733
3967,female,0,18-30,hs,-0.018957345971563982
2100,male,1,30-45,professional,0.35046728971962615
4031,male,0,Under 18,bachelors,-0.14893617021276595
1097,male,1,18-30,professional,0.06046511627906977
3907,male,0,,professional,-0.050239234449760764
2555,male,0,,professional,-0.027649769585253458
471,male,0,18-30,professional,0.09919571045576407
2822,male,0,30-45,masters,0.4744186046511628
4133,male,0,Under 18,bachelors,-0.16826923076923078
4218,male,1,18-30,hs,-0.25
4118,female,0,18-30,bachelors,-0.06060606060606061
3316,male,0,18-30,hs,-0.09852216748768473
4129,female,0,Under 18,bachelors,-0.28431372549019607
827,male,0,18-30,bachelors,0.018779342723004695
3430,female,0,45-60,masters,-0.04954954954954955
3833,male,0,18-30,hs,0.6475903614457831
3220,female,0,18-30,masters,-0.3561320754716981
3276,female,0,18-30,masters,-0.1984732824427481
4095,female,0,18-30,bachelors,-0.023474178403755867
1249,female,0,18-30,bachelors,-0.026066350710900472
3266,male,0,18-30,professional,-0.0397196261682243
3252,female,0,18-30,bachelors,-0.09722222222222222
1762,female,0,18-30,masters,0.35730858468677495
1582,male,1,18-30,hs,-0.07226107226107226
3939,male,1,,hs,-0.011389521640091117
3246,female,1,,bachelors,-0.08644859813084112
3633,male,0,30-45,bachelors,0.5550351288056206
3268,male,0,18-30,hs,-0.09026128266033254
3312,female,1,18-30,hs,-0.12078651685393259
1244,female,1,18-30,bachelors,-0.35185185185185186
828,male,1,18-30,hs,0.04470588235294118
1250,female,0,18-30,hs,0.04895104895104895
3920,male,1,18-30,hs,-0.47641509433962265
2871,female,0,18-30,bachelors,-0.13002364066193853
4271,female,0,,hs,-0.01818181818181818
4284,female,0,18-30,hs,-0.10752688172043011
3518,female,0,18-30,bachelors,-0.06338028169014084
4114,female,0,18-30,hs,-0.08275862068965517
4102,female,0,18-30,hs,-0.25210084033613445
4120,female,0,18-30,hs,-0.75
4112,female,0,18-30,bachelors,-0.3263157894736842
3981,female,0,18-30,masters,0.124
4265,female,0,18-30,hs,-0.12264150943396226
4139,female,0,18-30,hs,0.18
3936,female,0,18-30,hs,-0.3120567375886525
4115,female,0,18-30,hs,-0.2962962962962963
3962,female,0,18-30,hs,-0.12971698113207547
4296,male,0,30-45,bachelors,0.4444444444444444
4279,female,0,18-30,hs,0.004291845493562232
3831,male,0,,bachelors,0.018648018648018648
4274,male,1,18-30,bachelors,0.08695652173913043
3834,male,0,18-30,masters,-0.05104408352668213
3037,female,0,18-30,bachelors,-0.14780600461893764
3902,male,0,18-30,bachelors,-0.10514018691588785
2844,male,0,,hs,-0.30985915492957744
3925,male,0,18-30,hs,-0.28368794326241137
3306,female,0,18-30,some,-0.11032863849765258
4020,male,0,30-45,hs,-0.0979020979020979
3021,female,0,18-30,bachelors,0.16273584905660377
3188,female,0,,bachelors,-0.02666666666666667
3953,female,0,18-30,bachelors,-0.15151515151515152
3835,female,0,18-30,hs,-0.25146198830409355
1102,female,0,18-30,bachelors,-0.24705882352941178
572,female,0,18-30,hs,-0.022284122562674095
2358,female,0,18-30,hs,-0.3923444976076555
3258,female,0,18-30,bachelors,-0.13126491646778043
3251,female,0,18-30,bachelors,0.17249417249417248
3894,male,0,18-30,bachelors,0.25333333333333335
3244,female,0,18-30,hs,-0.13348946135831383
3260,female,0,18-30,hs,-0.08470588235294117
2897,female,0,18-30,bachelors,-0.2112676056338028
3254,male,0,18-30,bachelors,-0.08254716981132075
3383,female,0,18-30,hs,-0.1741424802110818
28,female,0,30-45,bachelors,0.04068522483940043
3372,female,0,18-30,bachelors,-0.14691943127962084
3465,female,1,18-30,bachelors,-0.17494089834515367
3378,male,0,30-45,bachelors,-0.06823529411764706
3898,male,0,,hs,-0.06688963210702341
618,male,1,45-60,bachelors,0.5571095571095571
3387,male,0,18-30,bachelors,0.10849056603773585
4136,male,0,18-30,bachelors,0.19444444444444445
4229,male,1,45-60,hs,0.25
2262,female,0,18-30,hs,0.31797235023041476
3976,male,0,18-30,bachelors,0.53156146179402
4147,male,0,30-45,bachelors,0.5227272727272727
1978,male,0,18-30,bachelors,-0.06775700934579439
3983,female,0,18-30,hs,0.1553398058252427
2862,male,0,18-30,bachelors,-0.4372093023255814
2957,female,0,18-30,bachelors,-0.06682027649769585
3354,female,0,18-30,hs,-0.1288056206088993
3388,female,0,18-30,bachelors,-0.14655172413793102
1479,female,0,30-45,masters,0.32304038004750596
3236,male,0,18-30,hs,-0.28045977011494255
1806,male,0,,hs,-0.23623853211009174
2533,female,0,18-30,hs,0.29767441860465116
3982,female,0,18-30,bachelors,0.0
3957,male,1,18-30,bachelors,0.2337962962962963
1412,male,0,18-30,hs,0.013856812933025405
3384,male,0,18-30,bachelors,-0.0967741935483871
3296,female,0,18-30,bachelors,-0.025821596244131457
1499,female,0,18-30,bachelors,0.17824074074074073
3814,male,0,18-30,bachelors,0.08941176470588236
3314,male,0,18-30,hs,-0.12614678899082568
2263,female,0,18-30,bachelors,-0.1372093023255814
1982,male,0,18-30,bachelors,-0.14746543778801843
3253,female,0,,masters,0.009478672985781991
2911,female,0,,hs,0.08333333333333333
3808,male,1,18-30,bachelors,-0.04849884526558892
1580,female,0,18-30,hs,0.002352941176470588
2997,male,0,18-30,bachelors,-0.08139534883720931
2863,male,1,,masters,-0.2136150234741784
3956,male,0,18-30,hs,-0.17275747508305647
3391,male,1,18-30,bachelors,0.5740740740740741
3371,male,1,18-30,bachelors,0.0979020979020979
3340,male,0,18-30,bachelors,-0.09817351598173515
1563,male,0,18-30,hs,0.00234192037470726
3356,male,0,18-30,hs,0.33640552995391704
1376,male,1,18-30,hs,0.42790697674418604
4280,female,0,18-30,bachelors,-0.022727272727272728
2817,male,0,18-30,hs,-0.07816091954022988
3267,male,0,,masters,0.5325581395348837
3271,male,0,,masters,0.6004672897196262
3361,male,0,18-30,bachelors,-0.02570093457943925
709,male,0,Under 18,some,0.10046728971962617
2413,female,1,Under 18,hs,-0.11217183770883055
1011,male,1,18-30,bachelors,-0.05491990846681922
3802,female,0,18-30,hs,-0.2688679245283019
3350,female,1,18-30,bachelors,0.1455223880597015
4105,female,0,18-30,bachelors,-0.7241379310344828
3405,male,1,Under 18,hs,-0.04897959183673469
3960,male,0,18-30,bachelors,-0.3108433734939759
3342,male,0,18-30,bachelors,0.05813953488372093
4177,male,0,18-30,bachelors,-0.25
3022,male,1,18-30,bachelors,-0.011627906976744186
4000,male,1,18-30,hs,-0.041189931350114416
4026,male,1,18-30,bachelors,0.0
3999,female,1,18-30,bachelors,-0.06666666666666667
4206,female,0,Over 60,bachelors,-0.14893617021276595
3438,male,1,18-30,bachelors,-0.03800475059382423
3185,male,0,18-30,hs,0.3558139534883721
3963,male,1,18-30,bachelors,-0.009411764705882352
3347,male,0,18-30,bachelors,-0.09813084112149532
4153,male,0,18-30,bachelors,0.18085106382978725
2331,female,0,18-30,bachelors,-0.18396226415094338
3437,male,1,18-30,bachelors,-0.014018691588785047
3337,male,0,18-30,bachelors,0.20047169811320756
3602,male,0,18-30,bachelors,-0.03773584905660377
3410,male,0,18-30,bachelors,-0.15258215962441316
4126,male,0,18-30,bachelors,-0.19523809523809524
3166,male,0,18-30,bachelors,0.014319809069212411
2076,male,0,18-30,bachelors,-0.014150943396226415
1398,male,0,18-30,bachelors,-0.05921052631578947
4182,male,0,18-30,bachelors,0.5131578947368421
2001,female,0,30-45,hs,0.03937007874015748
1015,male,0,18-30,hs,0.06818181818181818
921,female,0,18-30,hs,-0.07407407407407407
1222,female,1,30-45,bachelors,0.3120728929384966
3460,female,0,Over 60,professional,-0.25280898876404495
1008,male,0,30-45,bachelors,-0.0660377358490566
1839,male,0,18-30,masters,-0.015306122448979591
4030,female,1,18-30,bachelors,0.7470817120622568
2721,female,0,45-60,hs,-0.08177570093457943
2333,male,0,30-45,bachelors,0.4186046511627907
2898,female,0,18-30,professional,-0.07192575406032482
3946,male,0,,bachelors,-0.03800475059382423
4186,male,0,,hs,-0.03137254901960784
3020,male,0,,hs,-0.02857142857142857
3812,male,0,30-45,masters,-0.102803738317757
3321,male,0,Under 18,hs,0.730593607305936
3861,female,0,Under 18,hs,0.8763440860215054
1147,female,1,30-45,hs,0.1744186046511628
359,female,0,18-30,bachelors,0.037122969837587005
2848,male,0,18-30,masters,0.20714285714285716
4171,male,0,18-30,bachelors,-0.1134020618556701
3568,female,0,30-45,bachelors,0.8074245939675174
2697,female,1,30-45,hs,0.36764705882352944
4004,male,0,30-45,bachelors,0.04
2679,male,0,18-30,bachelors,0.6870588235294117
2293,male,0,18-30,professional,0.7488372093023256
268,male,0,18-30,bachelors,0.7695652173913043
3875,female,1,18-30,bachelors,0.3279445727482679
1821,female,0,45-60,professional,0.06763285024154589
871,female,0,30-45,professional,-0.08333333333333333
3933,male,0,18-30,professional,0.32335329341317365
885,male,0,18-30,professional,-0.16740088105726872
2963,male,0,,bachelors,0.002325581395348837
2881,male,0,18-30,bachelors,0.5908045977011495
3540,male,0,45-60,hs,0.0963855421686747
4106,male,0,18-30,hs,0.28837209302325584
2647,male,0,18-30,hs,-0.17993079584775087
3717,female,0,18-30,professional,0.004640371229698376
954,male,0,18-30,professional,0.019650655021834062
3124,male,1,30-45,hs,0.4589041095890411
2115,male,0,18-30,bachelors,-0.07888631090487239
1248,female,0,18-30,bachelors,-0.06839622641509434
3490,male,0,18-30,hs,0.7806603773584906
2070,male,0,30-45,bachelors,-0.0664451827242525
3589,female,0,18-30,professional,0.6064814814814815
1388,male,0,18-30,bachelors,0.7976744186046512
919,female,0,18-30,hs,0.5976744186046512
700,female,0,18-30,hs,0.1111111111111111
2797,male,0,18-30,hs,0.02588235294117647
2264,female,0,30-45,bachelors,0.10250569476082004
3882,female,0,18-30,bachelors,-0.10120481927710843
2004,female,0,30-45,masters,-0.1553784860557769
1277,female,0,30-45,bachelors,0.028037383177570093
3311,male,0,30-45,bachelors,0.007009345794392523
3451,male,0,18-30,hs,-0.02102803738317757
2167,male,0,18-30,bachelors,0.43023255813953487
2543,male,0,18-30,professional,0.1
3718,female,1,30-45,hs,0.058823529411764705
155,female,0,30-45,hs,0.0995850622406639
3480,male,0,18-30,professional,0.009411764705882352
4299,male,0,18-30,hs,0.3125
2061,male,0,18-30,bachelors,0.8206896551724138
4169,female,1,30-45,professional,-0.0851063829787234
2477,male,1,30-45,hs,0.4295612009237875
3739,male,0,18-30,hs,0.004728132387706856
3656,male,0,30-45,hs,0.23529411764705882
2361,female,0,18-30,masters,-0.13926940639269406
4162,female,1,30-45,bachelors,0.06944444444444445
3998,female,0,18-30,bachelors,-0.22077922077922077
3453,male,0,30-45,hs,0.4766355140186916
3594,female,1,30-45,bachelors,0.6903409090909091
2667,male,0,30-45,bachelors,0.45454545454545453
3669,female,1,45-60,bachelors,-0.043478260869565216
3152,male,0,18-30,hs,0.5614849187935035
4039,male,0,18-30,hs,-0.19767441860465115
3097,male,1,18-30,bachelors,0.812933025404157
4163,male,0,30-45,some,0.3674418604651163
1837,female,1,18-30,bachelors,0.07125890736342043
3950,male,0,30-45,masters,0.03747072599531616
4101,male,0,18-30,masters,0.7247058823529412
3370,male,0,18-30,hs,-0.0410958904109589
2545,female,0,18-30,bachelors,-0.08498583569405099
3780,male,1,18-30,bachelors,0.08941176470588236
3971,male,0,18-30,bachelors,-0.13817330210772832
3951,male,0,18-30,hs,-0.21226415094339623
3741,male,0,18-30,hs,0.6581986143187067
4189,female,0,18-30,hs,0.06896551724137931
2601,male,0,18-30,hs,-0.09859154929577464
3096,male,0,18-30,bachelors,-0.017326732673267328
2075,female,0,30-45,bachelors,0.29464285714285715
2180,female,0,30-45,hs,0.5267605633802817
2885,male,0,18-30,bachelors,0.5066666666666667
307,female,0,30-45,professional,0.3900862068965517
1387,male,1,30-45,masters,0.3395348837209302
1510,male,0,18-30,bachelors,0.7345454545454545
4235,female,0,18-30,hs,0.39316239316239315
3158,male,0,18-30,bachelors,0.3210161662817552
2932,female,0,Under 18,hs,0.6190476190476191
4078,male,0,30-45,bachelors,-0.06334841628959276
2410,female,0,18-30,bachelors,-0.05841121495327103
3463,female,1,18-30,bachelors,-0.04028436018957346
2032,male,0,18-30,bachelors,0.7020785219399538
2849,female,1,30-45,bachelors,0.09738717339667459
1225,male,0,30-45,hs,0.42538975501113585
1120,male,0,30-45,masters,0.590047393364929
4071,male,0,18-30,bachelors,-0.08287292817679558
3797,male,0,18-30,bachelors,-0.07710280373831775
3940,male,0,18-30,some,0.48243559718969553
2226,male,1,18-30,hs,0.7291666666666666
1065,female,1,18-30,hs,0.02570093457943925
3915,male,0,18-30,masters,0.32727272727272727
3811,male,0,30-45,professional,0.7696629213483146
388,female,0,18-30,masters,0.49078341013824883
2624,female,0,18-30,masters,0.4322429906542056
2695,female,0,18-30,bachelors,-0.16704805491990846
3292,male,1,,hs,0.07175925925925926
1763,male,0,18-30,bachelors,-0.052995391705069124
3304,male,1,18-30,masters,-0.11827956989247312
2277,male,0,18-30,bachelors,-0.14754098360655737
2096,male,1,,hs,0.1368909512761021
3280,female,0,18-30,bachelors,-0.13114754098360656
3225,male,0,18-30,bachelors,-0.06712962962962964
2644,male,0,18-30,bachelors,-0.0387243735763098
3201,female,0,18-30,bachelors,-0.16511627906976745
1801,female,1,18-30,bachelors,0.6182669789227166
2706,female,0,18-30,bachelors,-0.08
2637,male,1,18-30,masters,-0.08584686774941995
2714,female,1,18-30,bachelors,0.43356643356643354
2433,female,0,18-30,bachelors,0.016091954022988506
3353,male,0,18-30,bachelors,-0.08665105386416862
1096,female,0,18-30,bachelors,-0.10981308411214953
2357,female,0,18-30,bachelors,-0.1425233644859813
2724,female,1,18-30,masters,-0.08064516129032258
1177,female,1,18-30,masters,-0.135632183908046
2705,male,0,18-30,masters,-0.11007025761124122
2887,male,0,18-30,masters,-0.15402298850574714
1871,male,0,18-30,bachelors,-0.11395348837209303
1752,male,0,18-30,hs,0.035211267605633804
2638,male,0,18-30,hs,0.1360544217687075
2609,male,1,18-30,bachelors,0.5606060606060606
1687,female,0,18-30,bachelors,-0.16279069767441862
2132,female,0,18-30,bachelors,-0.16937354988399073
2142,male,0,30-45,bachelors,0.11864406779661017
389,male,0,18-30,bachelors,-0.09836065573770492
674,female,0,18-30,bachelors,-0.032407407407407406
3462,male,0,30-45,hs,0.2222222222222222
2532,female,0,18-30,masters,0.6163141993957704
3249,male,0,18-30,bachelors,-0.10981308411214953
393,male,0,18-30,bachelors,-0.08644859813084112
1280,male,0,30-45,masters,0.5116822429906542
4005,male,1,18-30,some,0.8356481481481481
1979,male,1,18-30,professional,0.4421965317919075
3666,female,1,30-45,hs,0.05555555555555555
2585,male,0,18-30,some,0.2109004739336493
1371,male,0,18-30,hs,0.6142857142857143
3242,male,0,18-30,hs,0.24941176470588236
2398,male,0,18-30,professional,0.31002331002331
727,male,0,18-30,bachelors,0.2153846153846154
1445,male,0,18-30,some,0.6439909297052154
1090,male,1,45-60,bachelors,0.5283018867924528
4152,male,0,30-45,bachelors,0.6572769953051644
3493,male,0,18-30,hs,-0.018561484918793503
3806,male,0,30-45,professional,-0.19806763285024154
4066,male,0,45-60,hs,-0.3076923076923077
4048,male,0,18-30,hs,-0.12296983758700696
1504,female,1,30-45,hs,0.1883720930232558
4298,female,1,18-30,hs,-0.09090909090909091
340,male,0,18-30,hs,0.01282051282051282
3115,female,0,18-30,bachelors,0.5784543325526932
3495,male,0,18-30,masters,0.7789855072463768
160,female,0,30-45,hs,-0.06866952789699571
4128,female,0,30-45,hs,0.3894736842105263
4297,male,1,Over 60,professional,0.1111111111111111
566,female,0,18-30,bachelors,-0.09939759036144578
570,female,0,18-30,bachelors,-0.17982456140350878
3753,male,0,,bachelors,0.5034802784222738
690,male,0,30-45,bachelors,0.5154867256637168
4029,male,0,18-30,hs,0.08037825059101655
3123,female,0,45-60,bachelors,0.10606060606060606
4041,female,0,30-45,bachelors,0.22608695652173913
3841,male,1,45-60,hs,0.6132075471698113
1659,female,0,30-45,professional,-0.11079545454545454
2471,male,0,18-30,professional,0.5187793427230047
1966,female,0,30-45,hs,0.43661971830985913
3511,male,0,45-60,professional,0.5128805620608899
2626,male,1,30-45,hs,-0.05952380952380952
4224,female,0,30-45,bachelors,0.08045977011494253
2160,male,0,18-30,professional,0.5171102661596958
4259,male,0,18-30,hs,0.5
3844,female,0,30-45,professional,0.5011764705882353
826,female,0,30-45,bachelors,-0.06382978723404255
2316,male,0,Under 18,hs,-0.06279069767441861
2273,female,0,30-45,bachelors,-0.09069767441860466
4138,female,1,,hs,-0.011737089201877934
2653,male,0,30-45,professional,0.7297297297297297
593,female,0,30-45,professional,0.12753623188405797
3265,male,0,30-45,hs,0.7754629629629629
3734,female,0,45-60,masters,-0.05970149253731343
3243,male,1,18-30,doctorate,0.8154205607476636
2106,female,0,45-60,bachelors,0.39588100686498856
4016,female,0,30-45,masters,0.288135593220339
3111,female,0,30-45,masters,-0.25754060324825984
297,female,1,30-45,hs,0.35683760683760685
2328,male,0,18-30,bachelors,0.7546728971962616
2159,male,0,30-45,hs,0.14814814814814814
3774,female,1,30-45,hs,0.6014319809069213
832,female,0,30-45,hs,0.3793911007025761
3779,male,1,18-30,masters,0.35046728971962615
2155,female,0,18-30,some,0.43010752688172044
3412,female,0,30-45,hs,0.5126903553299492
3074,female,1,30-45,bachelors,0.7761904761904762
2870,female,1,30-45,hs,0.06857142857142857
1892,female,0,30-45,hs,0.056818181818181816
2723,male,1,18-30,hs,0.22662889518413598
1193,male,0,18-30,professional,0.5481651376146789
2582,male,0,18-30,masters,0.6441860465116279
4188,male,1,Under 18,hs,-0.035545023696682464
2914,male,0,18-30,bachelors,0.08450704225352113
2002,male,1,18-30,bachelors,-0.15513126491646778
3974,male,0,18-30,hs,0.8037735849056604
1708,male,1,18-30,bachelors,0.11267605633802817
3095,male,1,30-45,masters,0.41359773371104813
3335,male,0,30-45,hs,0.3364485981308411
3069,female,0,18-30,bachelors,0.5152224824355972
3390,male,1,Over 60,bachelors,0.20353982300884957
146,male,0,18-30,bachelors,-0.12445414847161572
2282,male,0,30-45,hs,0.16666666666666666
258,male,0,45-60,professional,-0.07264957264957266
1877,male,0,30-45,hs,0.5533707865168539
3724,female,0,30-45,bachelors,0.29649595687331537
2890,male,0,18-30,masters,0.2571428571428571
2256,male,0,18-30,bachelors,-0.11954022988505747
3348,female,0,30-45,masters,-0.021176470588235293
3810,male,0,30-45,bachelors,-0.16824644549763032
4008,female,0,30-45,bachelors,0.715962441314554
4045,male,0,30-45,masters,0.2222222222222222
4181,male,0,18-30,hs,-0.048723897911832945
2181,male,0,18-30,bachelors,0.6105263157894737
3448,male,0,Under 18,some,0.32407407407407407
664,male,1,30-45,hs,0.3157894736842105
1262,female,0,30-45,professional,0.7494356659142212
3749,male,0,18-30,bachelors,0.40963855421686746
2948,female,0,45-60,bachelors,-0.20161290322580644
3708,male,0,30-45,hs,0.21606648199445982
4221,male,0,18-30,professional,0.3333333333333333
4103,male,1,45-60,professional,0.5
2248,male,1,30-45,doctorate,0.25462962962962965
1099,male,1,45-60,bachelors,0.4978902953586498
3832,female,0,45-60,bachelors,0.38414634146341464
521,female,0,30-45,professional,0.1780821917808219
3190,female,1,18-30,hs,0.48484848484848486
3913,female,0,18-30,some,-0.11618257261410789
2727,female,0,18-30,some,-0.1076388888888889
2359,female,0,18-30,some,0.03773584905660377
3301,female,1,18-30,bachelors,0.07441860465116279
3086,female,1,30-45,masters,0.08899297423887588
4155,male,1,30-45,masters,0.028708133971291867
3857,female,1,30-45,masters,0.047058823529411764
390,female,0,18-30,professional,-0.1568627450980392
2098,female,0,30-45,masters,0.31712962962962965
2913,male,0,30-45,masters,-0.10161662817551963
1981,male,0,18-30,bachelors,-0.14018691588785046
3205,female,0,30-45,professional,0.0
3681,female,1,30-45,masters,0.2857142857142857
3550,female,1,45-60,bachelors,0.3076923076923077
4211,female,0,,hs,-0.0967741935483871
825,female,0,18-30,bachelors,0.7
2046,male,1,18-30,masters,-0.06162464985994398
894,male,0,,hs,-0.12037037037037036
556,male,0,18-30,hs,0.85
4205,male,1,30-45,professional,-0.04611650485436893
4199,female,0,30-45,hs,0.5315315315315315
2366,male,0,Under 18,bachelors,-0.06775067750677506
2954,male,0,18-30,professional,0.7582159624413145
1232,female,1,18-30,bachelors,0.717741935483871
587,female,1,30-45,masters,-0.08620689655172414
2600,male,1,18-30,hs,-0.3236151603498542
1495,female,0,18-30,bachelors,0.3253588516746411
1478,male,0,18-30,hs,0.1308411214953271
2618,female,0,18-30,bachelors,-0.28074245939675174
1701,female,0,30-45,professional,-0.04838709677419355
1279,male,0,18-30,hs,-0.04790419161676647
1794,female,0,45-60,masters,0.08899297423887588
4035,male,0,30-45,bachelors,0.8909512761020881
1601,male,0,18-30,hs,0.014150943396226415
3443,male,0,18-30,bachelors,0.5452436194895591
2274,male,0,18-30,bachelors,-0.16981132075471697
1699,male,0,18-30,professional,-0.037037037037037035
3153,female,1,18-30,hs,0.4273743016759777
1014,male,1,,bachelors,-0.2127659574468085
1863,male,0,30-45,bachelors,0.07242990654205607
3783,male,0,18-30,bachelors,-0.031026252983293555
4275,male,0,18-30,bachelors,0.4772727272727273
3324,male,0,18-30,masters,0.4413145539906103
3516,male,1,18-30,bachelors,0.0215311004784689
3807,male,0,18-30,bachelors,0.5813953488372093
3587,male,1,30-45,masters,0.09133489461358314
3948,male,1,30-45,bachelors,-0.18225419664268586
4243,female,0,18-30,hs,-0.06060606060606061
1926,female,0,30-45,some,0.25995316159250587
3018,female,0,45-60,professional,-0.1320754716981132
555,male,0,18-30,bachelors,-0.06557377049180328
3482,male,0,18-30,bachelors,-0.06046511627906977
1172,male,0,18-30,hs,0.030162412993039442
2570,male,0,30-45,bachelors,0.6436781609195402
3604,female,1,18-30,bachelors,-0.12412177985948478
2617,male,0,30-45,masters,0.08796296296296297
1146,male,0,30-45,masters,0.4700854700854701
418,male,1,18-30,professional,-0.08466819221967964
3382,male,0,18-30,bachelors,-0.20465116279069767
170,female,0,18-30,bachelors,0.8397435897435898
1322,male,1,18-30,hs,0.30927835051546393
3058,female,1,18-30,hs,0.29107981220657275
3830,female,1,30-45,bachelors,-0.24285714285714285
1732,female,1,18-30,professional,0.1985981308411215
3641,male,1,18-30,bachelors,0.3161592505854801
2816,male,1,18-30,bachelors,-0.042492917847025496
4239,male,1,30-45,hs,-0.6285714285714286
2345,male,0,18-30,hs,-0.035046728971962614
3082,female,0,18-30,bachelors,-0.3961038961038961
3959,female,0,18-30,bachelors,-0.13953488372093023
3954,female,0,18-30,bachelors,-0.07865168539325842
3418,female,0,18-30,bachelors,-0.18009478672985782
3745,male,0,18-30,bachelors,0.05504587155963303
1803,male,0,18-30,hs,-0.2102803738317757
1976,male,0,18-30,bachelors,-0.009411764705882352
1176,male,1,18-30,bachelors,0.34096109839816935
2172,female,1,45-60,hs,0.09004739336492891
2404,female,0,18-30,professional,-0.05227272727272727
3631,male,0,30-45,hs,0.29156626506024097
1924,male,0,18-30,hs,-0.10426540284360189
4025,male,0,18-30,hs,0.4074074074074074
2139,female,1,18-30,bachelors,-0.1985981308411215
945,female,1,30-45,hs,0.7209302325581395
2632,male,0,18-30,masters,0.48563218390804597
3941,male,0,30-45,bachelors,0.5647058823529412
3028,male,0,30-45,hs,0.02336448598130841
2149,female,1,18-30,professional,0.1744186046511628
3620,male,1,30-45,masters,0.10084033613445378
2755,female,1,18-30,bachelors,0.4715261958997722
3819,male,0,18-30,bachelors,0.5821596244131455
3078,female,0,18-30,hs,-0.002325581395348837
3712,male,0,18-30,bachelors,-0.11421911421911422
2981,female,0,30-45,bachelors,0.3402777777777778
3883,male,0,18-30,bachelors,-0.6666666666666666
2033,male,0,30-45,masters,-0.10772833723653395
615,female,0,18-30,professional,0.5707656612529002
2568,male,0,18-30,hs,0.8171296296296297
1785,female,1,45-60,bachelors,0.40415704387990764
3709,male,0,18-30,bachelors,-0.07906976744186046
4096,female,1,30-45,bachelors,-0.07242990654205607
4056,female,0,18-30,hs,0.8235294117647058
3635,male,0,30-45,professional,0.23529411764705882
1858,male,1,18-30,professional,-0.2916666666666667
1331,male,0,18-30,hs,0.19248826291079812
1776,male,0,Under 18,bachelors,0.14418604651162792
585,male,0,45-60,bachelors,0.8501170960187353
3006,female,0,18-30,bachelors,-0.03711790393013101
3879,female,0,18-30,bachelors,-0.10514018691588785
2622,female,0,18-30,bachelors,0.3541666666666667
3504,male,0,18-30,hs,0.5547945205479452
3397,female,1,18-30,hs,0.5790697674418605
1119,male,0,18-30,hs,0.08372093023255814
2302,male,0,18-30,hs,0.018823529411764704
1171,male,0,18-30,masters,-0.06181818181818182
4038,female,0,30-45,masters,-0.13145539906103287
3650,male,0,30-45,professional,0.41092636579572445
2762,male,0,18-30,hs,0.7598152424942263
383,male,0,30-45,professional,0.14712153518123666
3537,male,0,18-30,bachelors,0.6276595744680851
4090,male,0,18-30,professional,0.7003154574132492
2491,male,0,18-30,hs,0.00936768149882904
786,male,0,18-30,hs,0.09624413145539906
2029,male,1,18-30,hs,0.5251798561151079
677,male,0,45-60,bachelors,0.011547344110854504
2034,female,0,Over 60,hs,0.15102974828375287
1150,female,0,45-60,professional,-0.11241217798594848
1278,male,0,30-45,professional,-0.10161662817551963
1722,female,0,18-30,professional,-0.27251732101616627
3975,male,0,18-30,bachelors,-0.19230769230769232
1210,male,0,45-60,professional,0.4338461538461538
3126,male,1,30-45,bachelors,-0.030952380952380953
1673,male,0,18-30,bachelors,0.21809744779582366
2053,female,0,45-60,hs,0.6153846153846154
2550,female,0,18-30,bachelors,-0.1116751269035533
3586,male,1,,masters,0.0069605568445475635
2736,female,1,18-30,bachelors,0.1875
3543,female,1,18-30,hs,0.4272300469483568
3840,female,1,30-45,professional,-0.08928571428571429
3742,male,0,18-30,masters,-0.060324825986078884
3241,male,0,18-30,bachelors,0.5882352941176471
3195,male,1,18-30,bachelors,0.7319347319347319
2131,female,0,18-30,hs,-0.05116279069767442
1258,male,0,18-30,masters,0.056768558951965066
3683,male,1,18-30,bachelors,-0.046296296296296294
3066,male,0,18-30,hs,-0.11428571428571428
3270,male,0,,hs,0.07878787878787878
3740,female,0,45-60,hs,0.013856812933025405
892,female,0,18-30,hs,0.6566125290023201
3735,female,0,30-45,professional,-0.16046511627906976
1706,female,0,30-45,bachelors,-0.09501187648456057
1811,male,0,18-30,bachelors,0.4164705882352941
3109,male,0,30-45,masters,0.04608294930875576
4261,male,0,18-30,bachelors,0.17647058823529413
2845,male,0,,bachelors,-0.11832946635730858
3116,female,1,30-45,hs,0.3025210084033613
3836,female,1,30-45,hs,0.5083532219570406
1323,male,0,30-45,masters,0.6094117647058823
2790,male,0,18-30,bachelors,0.6697892271662763
4154,male,1,Under 18,hs,0.1206896551724138
3613,female,0,30-45,hs,0.6184834123222749
440,male,0,18-30,bachelors,0.75
2011,male,0,18-30,hs,0.11085450346420324
4251,female,0,30-45,some,-0.03125
3203,female,1,18-30,masters,-0.12921348314606743
1027,female,1,45-60,hs,0.3522727272727273
